session,modelname_new,body_mass_kg,height_m,rta_mass_kg,rta_length_m,rta_depth_radius_m,rta_shoulder_radius_m,rta_ixx_kg_m2,rta_iyy_kg_m2,rta_izz_kg_m2,rta_izz_frame_mean_kg_m2,rta_izz_frame_sd_kg_m2,rta_izz_frame_range_kg_m2,rta_izz_max_frame_deviation_pct,rta_izz_mean_coordinate_difference_pct,max_static_marker_spread_m,izz_pred_constant_kz_loocv,izz_ape_constant_kz_loocv_pct,izz_pred_mass_height_sq_loocv,izz_ape_mass_height_sq_loocv_pct,izz_pred_mass_power_loocv,izz_ape_mass_power_loocv_pct,izz_pred_mass_height_power_loocv,izz_ape_mass_height_power_loocv_pct,izz_pred_mass_height_both_power_loocv,izz_ape_mass_height_both_power_loocv_pct
2843,000565_002843_model.c3d,83.4624,1.778,29.629151999999998,0.22462840095530473,0.08393442826545697,0.14121278513364235,0.1767697016869294,0.27229455022340804,0.1998933623592724,0.19989338237600618,2.1321989498186517e-05,7.232570348811307e-05,0.018879047275020988,-1.0013706075204193e-05,0.0003269777982008656,0.20775266635190948,3.9317483581627797,0.18856431976342328,5.6675431650837975,0.19402052657789437,2.9379843893078705,0.1984201351842265,0.7370065507218067,0.19501768509514641,2.4391391522860273
2853,001612_002853_model.c3d,89.3592,1.778,31.722516,0.2577718413571138,0.0769667378637278,0.14058421684479877,0.22263379442584375,0.33239404309073134,0.2037204176792462,0.20372044724323662,9.795634506938051e-05,0.00032265137516654385,0.09687805520790345,-1.4512040942783112e-05,0.00019533465735713823,0.2225408143797122,9.238345824569413,0.20195668451893856,0.8657616062247667,0.2163373719734993,6.193269402244332,0.2126602937307879,4.3883063628984695,0.21808551132044524,7.05137649178424
2857,001616_002857_model.c3d,69.4008,1.8542,24.637284,0.24548432291078714,0.07518308732442722,0.14726166859932593,0.15854101011294874,0.25729649826600176,0.16838657041651534,0.16838661125645976,2.95500816841831e-05,9.605151245409282e-05,0.03111683996945639,-2.4253682657265263e-05,0.0001533925258617729,0.1727212912631731,2.574267553484544,0.17060630915481997,1.3182397698426707,0.1435117711174266,14.772436565195946,0.16896971516935055,0.34631310050010006,0.14197268178307046,15.686457992527773
2859,001618_002859_model.c3d,93.8952,1.8542,33.332796,0.2524738459068571,0.08254800667482072,0.1343682547467197,0.23384501670467014,0.3275156273575279,0.20723833667804015,0.20723836277136487,3.2260470473541194e-05,8.905409764756178e-05,0.02378731580937031,-1.2590973823380931e-05,0.0002166348118709929,0.2339301731775933,12.879777423141963,0.23104976763003446,11.489877468466226,0.2341172886526704,12.970067413920939,0.22882516881908943,10.416428006072062,0.2343222981030374,13.068991895584531
2860,001619_002860_model.c3d,78.9264,1.8034,28.018871999999998,0.2634860263107196,0.07461009743123956,0.14243119846836858,0.20109351301727094,0.3042028194903566,0.18109516648127527,0.18109517893970997,5.032650329980623e-05,0.00015405996890180407,0.04633227867415447,-6.879495981376441e-06,0.00016156236631094655,0.19651488604936476,8.514705205941455,0.1835396009917216,1.3498066005527911,0.17762480058293645,1.9163216588100649,0.18929237160145776,4.526462676755128,0.17781421923014182,1.8117254672684455
2861,001620_002861_model.c3d,82.5552,1.7526,29.307095999999998,0.24590338791446067,0.07715933307366787,0.13105154167582042,0.19130002797141663,0.27351334795849097,0.16945413649493202,0.1694541561359311,2.6119917135652134e-05,9.6727012652148e-05,0.03341520631097323,-1.159074631248627e-05,0.0002142162701250935,0.20572608841529785,21.405173500412396,0.18137519198488333,7.034974617045036,0.19116256509723886,12.81079886943692,0.1955370085542773,15.392289972293103,0.192982328477541,13.884696159844198
2865,001624_002865_model.c3d,87.5448,1.8796,31.078403999999995,0.2821139602429848,0.08885667201315366,0.13444976507168832,0.2674680250637769,0.34657212891686046,0.20179400006344497,0.2017940167923797,2.236314159430755e-05,7.63651731240933e-05,0.027975222004722532,-8.290105123153238e-06,0.00024510375309745944,0.21799454460630788,8.028258787560274,0.22131498563935337,9.67371952078402,0.20939672954675015,3.7675696407796275,0.21493353947130575,6.5113627777484195,0.20865522277246426,3.4001123456902023
2882,001630_002882_model.c3d,88.9056,1.8542,31.561488,0.29362973325122255,0.0801339525093518,0.12557661273600512,0.27743276833923697,0.3511922444948344,0.17509474015514118,0.17509474867700095,3.9328105562764686e-05,0.00010524444146223222,0.0394127895633305,-4.866999297552842e-06,0.00016653276697904866,0.22167347440519153,26.60201797539987,0.21894530777753202,25.043909133728075,0.21492302055453413,22.746702935852586,0.21691529309899785,23.884528402624735,0.2147780954547435,22.663933402249107
2889,001547_002889_model.c3d,111.132,1.8542,39.451859999999996,0.284751992044386,0.08871612538469839,0.15815393702385405,0.3442021898622824,0.5132742888025844,0.32432603511971236,0.32432610863371614,2.4447658731797874e-05,7.455905830971998e-05,0.012418959092173502,-2.266669826434899e-05,0.00043270670748779213,0.27582106562620834,14.955620036979239,0.27242044376845154,16.004139578896865,0.3042069035678298,6.203366172702218,0.27006735037678625,16.729672880839992,0.3058507361049569,5.696520480674959
2891,001633_002891_model.c3d,113.8536,1.8796,40.418028,0.25868145674301574,0.09969021255273405,0.1604699949737196,0.325804710185468,0.48558203319783866,0.36061730266456626,0.3606173700841933,7.229556261194392e-05,0.00022243215061323873,0.04070670285263041,-1.869561625292477e-05,0.00027541226404420685,0.28209097243535425,21.775530361130368,0.2863902217926849,20.583338714871598,0.3146359063919962,12.7507459938328,0.2784923274620883,22.773442814769147,0.3157418558785476,12.44406368037206
2905,001636_002905_model.c3d,99.3384,1.8796,35.265131999999994,0.28425748467302225,0.07805863179372317,0.1371826216692395,0.29117763439032535,0.4033729614499437,0.21963319653857885,0.21963324754859495,7.451150549902113e-05,0.0002294571313799787,0.05853259229888607,-2.322509388557422e-05,0.00033783429772385774,0.2475228377150714,12.698281323603869,0.2513064448397233,14.420974971140582,0.2562541553620412,16.673690225616618,0.24400669939091071,11.097367445567649,0.25623829998276415,16.666471198836085
2907,001029_002907_model.c3d,82.5552,1.8542,29.307095999999998,0.2551369898260425,0.07281637607562677,0.13495175764506298,0.19782670169925357,0.2924135389533867,0.172283240300233,0.17228325441082049,1.4247754242469985e-05,4.045754581641359e-05,0.01692043865386054,-8.190342514835353e-06,0.00021648477353243033,0.20570276622124192,19.398013331284965,0.20317569171964844,17.93119943970177,0.1911097887679243,10.92767261335625,0.20130333971905878,16.844412357379213,0.19060772881979582,10.636257181853125
2916,001596_002916_model.c3d,86.6376,1.8542,30.756348,0.27384713561048857,0.07868579420319707,0.14090221761018681,0.23981395103500006,0.3448621093686439,0.20026141847864315,0.20026145280547636,2.4758590847663594e-05,7.195120985750703e-05,0.020648986513825084,-1.7141011718596993e-05,0.0002628916034953264,0.21572739145217887,7.722891953441888,0.21307637264837243,6.399112853130981,0.20596355556606735,2.8473467983711034,0.21103952886227964,5.382020393901246,0.20567108084381894,2.7013003334702237
2918,001637_002918_model.c3d,100.2456,1.8796,35.587188,0.2810314634404588,0.09751096420124074,0.15919431490717917,0.31881330371526306,0.4596891176561712,0.3100642120887974,0.31006423429839153,6.425044171015018e-05,0.00021204264300150877,0.036748077968409114,-7.162901503091681e-06,0.00031104529990843427,0.2487104607169737,19.787434015201015,0.2524933229469804,18.567408587395967,0.25834790804370644,16.67922386034034,0.24527421534138266,20.89567070993022,0.2583987621616276,16.662822703438493
2919,000917_002919_model.c3d,84.8232,1.905,30.112236,0.2818181345851105,0.08422242044124771,0.12886842047731917,0.2526961363269912,0.3243154826209427,0.1784186561936654,0.1784186751006818,2.318161935354366e-05,6.929882442291424e-05,0.020817945555454496,-1.05969951799374e-05,0.00027538215225882503,0.21135750508022813,18.46154969960602,0.22048068094131862,23.574902784828055,0.19941900318553157,11.77026407433046,0.21020916155381147,17.817926689033527,0.19826511398001156,11.123532824282531
2923,001641_002923_model.c3d,73.4832,1.778,26.086536,0.24394478873090297,0.076695082889331,0.12010471983026212,0.1677265726544309,0.2234409439988809,0.13243664420584,0.1324366561401555,2.968142446896722e-05,9.441207477131619e-05,0.03831784508887234,-9.011339406566666e-06,0.00020942033286415005,0.18318358653242411,38.31790108462016,0.1662688765934455,25.545975277825416,0.16008370814590364,20.875690490234046,0.1757483318467666,32.70370364686174,0.16037773418358597,21.097703090632873
2926,001644_002926_model.c3d,80.7408,1.7018,28.662983999999994,0.266356430872079,0.07934900785581347,0.1433150426075836,0.2145771733673886,0.31663843783165174,0.1922961366252832,0.19229614148409704,1.8751592961157596e-05,6.065507278804616e-05,0.01807908161854725,-2.526735033022913e-06,0.00017393556117548546,0.20098251942349155,4.517190491005561,0.16704722275624634,13.130224201143475,0.1840427880392803,4.291999169013858,0.18700473182739533,2.751695843062585,0.18614096695505913,3.200880567984731
2927,001587_002927_model.c3d,79.8336,1.8796,28.340928,0.2526309476724521,0.0809450426961051,0.1337448375222478,0.19715530830313532,0.2774705339837962,0.1731615219633742,0.1731616697291011,0.00011359847463136842,0.00034862268111171546,0.10130302199135356,-8.533404259157627e-05,0.0004203815794643142,0.19885356036026341,14.83703660350329,0.20187867780740693,16.584028321318844,0.18112680633160094,4.599915892349052,0.19614043737683007,13.27022028503318,0.18004730000920466,3.976505847117056
2935,001621_002935_model.c3d,90.72,1.9812,32.2056,0.2697153227716336,0.07555344183007338,0.15630210286234847,0.24119665681478716,0.39193516718340476,0.24265848708698182,0.24265850992499693,2.8573089118360456e-05,9.406223512326006e-05,0.02235545402257595,-9.411587203107206e-06,0.00015534578312987506,0.22557808066644405,7.038866278934323,0.2547444587052862,4.9806506928282905,0.22122442830683262,8.833014265215494,0.22872384341553814,5.742491778764265,0.2176373718167774,10.31124671161224
2965,001615_002965_model.c3d,87.0912,1.8542,30.917375999999997,0.2921787297159634,0.08175520315927763,0.1318260112003395,0.27160953418734435,0.3542685610096163,0.18598355627438046,0.18598357272259516,3.358969579794827e-05,0.00010710613310238593,0.030240450777039705,-8.843908051018872e-06,0.0001471392879149788,0.21699907942221994,16.67648676535815,0.21433085528728316,15.24183082674368,0.2078573699404094,11.761154644101243,0.21231448578212075,14.157665352357512,0.20759940204067193,11.622449962405138
2969,000822_002969_model.c3d,104.7816,1.905,37.197468,0.30223616417311616,0.08499290952677424,0.12544110646815299,0.35033221030952916,0.42948541407408153,0.21350663929927208,0.21350664623269652,4.034081020360301e-05,0.0001298067579295903,0.03273399280102662,-3.2474046092632224e-06,0.0001958586516018804,0.2613678724173363,22.416742296700736,0.2727198473573865,27.733661235290835,0.28018049623829233,31.228001694862318,0.25979891696845153,21.681891402117763,0.27990676815433246,31.0997958063437
2979,001663_002979_model.c3d,101.6064,2.0066,36.070271999999996,0.2864528365934662,0.08398688129155163,0.13969627349682623,0.31025428534399363,0.42262447802803726,0.2395863669918099,0.2395865312518415,0.00010777256961716526,0.000289029983565392,0.08589994351105225,-6.855984072329e-05,0.0008306703843405443,0.2530024948636082,5.59970420698308,0.29339604340021774,22.459406636541754,0.2654214004192039,10.783181761037834,0.25972849383107083,8.407042141905121,0.2631370365326985,9.829720211790532
2981,001607_002981_model.c3d,85.7304,1.8542,30.434292,0.2908807465529241,0.08145430688235596,0.12789406935977024,0.26507259192821603,0.3390438147907258,0.1749340056809868,0.17493401233702127,5.616680658477121e-06,1.812901394723787e-05,0.005459558761667637,-3.8048831315979274e-06,0.00012608113675178131,0.21367222129274172,22.144474118084688,0.21104504078369454,20.642661763865718,0.20286655969460693,15.967480939388368,0.20909331000166526,19.526966290917763,0.20253619584883273,15.778630381437583
2989,001540_002989_model.c3d,83.916,1.8034,29.790179999999996,0.25119935387234144,0.08348734285043813,0.13398347997388366,0.2085598700781687,0.29034461249974336,0.18560555165354733,0.1856055619700239,4.048127923212969e-05,0.00013035627027227492,0.038137036087027926,-5.558280164576149e-06,0.00026289840850927915,0.20901347107115623,12.611648309584126,0.19519662158003406,5.167447762763847,0.1959267393654978,5.560818423802353,0.20136780970788462,8.492341912142386,0.1964987370913941,5.868997635469469
2990,000787_002990_model.c3d,83.0088,1.8542,29.468123999999996,0.2853622050299985,0.08141398355878914,0.12163977619349872,0.24880010325494636,0.3089740009224457,0.1578347484346074,0.15783475286996398,1.473294399146821e-05,3.821619822158562e-05,0.013062426325858922,-2.810126810477739e-06,0.00015595976441100777,0.20696437619591884,31.12725698781492,0.20442035098864958,29.515428646780578,0.193050164757588,22.31157376448742,0.20260009426895625,28.36216123402991,0.19260134814791927,22.0272152096571
2993,001667_002993_model.c3d,97.0704,1.8542,34.459992,0.2606364086810852,0.08278646209388492,0.1709849205868897,0.2541198480191087,0.44694284187996186,0.3109104652592232,0.3109104989626191,1.0581820760479052e-05,3.5724461988129175e-05,0.006175572900910467,-1.0840225601237959e-05,0.0007272082700304438,0.24075595466272104,22.564216530315406,0.2377995226377037,23.515111516289068,0.24556496040327022,21.017467135263797,0.23567361077945365,24.19888131364136,0.245964065233328,20.88910065209475
2996,000072_002996_model.c3d,103.8744,1.9304,36.875412,0.29894205661093537,0.0902573906462077,0.15002360781490673,0.34971885688948173,0.48210791319592267,0.28258992115459175,0.28258994673314125,2.379828385198635e-05,7.377417932619146e-05,0.016347630578947704,-9.051472676798137e-06,0.0002407669968163302,0.25816381734666344,8.643657108551276,0.2766624447121327,2.0975540876478784,0.2740075007072005,3.037058226395919,0.25819638474777135,8.632132493315584,0.27294030936231156,3.4147048673407343
2999,001632_002999_model.c3d,96.1632,1.9304,34.137935999999996,0.261632820059092,0.08201326500168608,0.14259934762901888,0.2521378437044054,0.3682785013295303,0.23094953432243026,0.23094962144076245,0.00011756890602558154,0.0003238297656540934,0.07884127091221758,-3.772180465429377e-05,0.0004288140613156263,0.2393851113438966,3.652562905664646,0.25653211416658833,11.077129867013307,0.24294000945538435,5.191816111745914,0.2396839789383885,3.7819710880057533,0.24159386227240276,4.608941075028052
3034,000002_003034_model.c3d,93.8952,1.8542,33.332796,0.25719721262897044,0.07772762677661056,0.1281941001934728,0.2340938876709329,0.3206936863270921,0.187291241556002,0.18729125482118808,2.9129662310487926e-05,9.888007663769183e-05,0.04186599853249731,-7.082651584909311e-06,0.0002162137165155308,0.234143404248451,25.015672010716926,0.23125837891846943,23.475276792012085,0.23438904055529017,25.14682406288895,0.2290595978399136,22.301286454669814,0.2345984645331315,25.25864134601519
3035,001539_003035_model.c3d,92.5344,1.7526,32.849712,0.24758243925292162,0.08927113383838334,0.15748246968905188,0.23324683485154954,0.3714734373678865,0.2691217878388333,0.26912183786111066,5.138121740709183e-05,0.00013553066133070724,0.028132195492050666,-1.8587226912220073e-05,0.0004996470145287602,0.22985832840838355,14.58947629092116,0.20268124580818345,24.687908981356248,0.22806647748503164,15.255290433187852,0.21685152576024216,19.4225307799656,0.22952633263022817,14.712838944246798
3036,001685_003036_model.c3d,90.72,1.8542,32.2056,0.2464672493030975,0.08434121453921384,0.1379926743743289,0.22030355114248767,0.31634497966907354,0.21058773772609188,0.21058775873412625,4.2755695586009723e-05,0.00011772161961856598,0.032171418862363466,-9.975905812231681e-06,0.00031680602884868396,0.22589788965669486,7.270201055351404,0.2231194557081841,5.950829861894436,0.22154233605159476,5.201916523625585,0.22097433156391008,4.932193084921155,0.22151482641167536,5.1888532559270715
3037,000964_003037_model.c3d,94.3488,1.8796,33.493824,0.2783831335278471,0.08476262718523483,0.15224150945041565,0.2764671725103078,0.4103819638632252,0.2542363796931514,0.2542364101440731,0.00011755213862250978,0.0003600554580565074,0.07411885049717523,-1.1977405344329571e-05,0.00020377009785605945,0.23456653517052056,7.736833157540706,0.23813811815089564,6.332005498853238,0.23536841411688333,7.421426311624084,0.23121731947216664,9.05419603943677,0.23499878312136982,7.5668150226966855
3043,001688_003043_model.c3d,107.0496,1.8288,38.002607999999995,0.28934998320558863,0.09124630965595046,0.15328339565621646,0.3442437105868061,0.4883677497700301,0.30232678763327614,0.30232679658462897,6.17886480538569e-05,0.00017041202850370807,0.033517105073888845,-2.9608202752099143e-06,0.0001641112547681471,0.2658800691889419,12.055404924470098,0.25538052854019166,15.528316051844707,0.28708014891458056,5.043098839521236,0.25815852463063227,14.609444088103826,0.28902303208063534,4.400455433270543
3044,000090_003044_model.c3d,114.7608,1.8796,40.740083999999996,0.28390264620945604,0.09312919949462373,0.15825749103825543,0.3619751571882736,0.528728249069688,0.34342343980505885,0.34342344465927044,2.8630705457103777e-05,7.877544358680932e-05,0.012366495721781933,-1.4134770739588869e-06,8.598413418860732e-05,0.2846408496842158,17.116650556587057,0.28898571385938865,15.851488173483814,0.3196597958709979,6.9196336591206915,0.2808971019161774,18.20677642864854,0.3209296325931735,6.549875344750427
3046,001689_003046_model.c3d,78.9264,1.7526,28.018871999999998,0.22661235112674136,0.08528297661187972,0.1319685024913933,0.170851413583921,0.2418967627470673,0.17293858434413775,0.1729386428985604,1.9200261122769003e-05,6.0506691359124565e-05,0.019925678144746602,-3.3858506975741404e-05,0.0007092886924382838,0.19657630137255955,13.668272536210955,0.17333216891798336,0.22758632802405843,0.177831130398794,2.8290656322942755,0.18656922939672635,7.881783642604824,0.17903890612366546,3.527449818479158
3053,001543_003053_model.c3d,93.8952,1.8542,33.332796,0.2660400160184026,0.08253184407589159,0.13769555515064022,0.2533620434679481,0.35459841669193565,0.2147596313090219,0.21475964096287636,2.048456703275638e-05,6.0351212047282665e-05,0.014246301953520894,-4.495190463397033e-06,0.00018807311345696436,0.23384977181094876,8.88907304672063,0.23097110820849617,7.548661170938248,0.23402163763183229,8.969100107596063,0.22874264708182993,6.511007533202359,0.23422509443051048,9.063837092120606
3055,001692_003055_model.c3d,93.4416,1.905,33.17176799999999,0.26410098692317485,0.08966444721463529,0.1430402898599151,0.25948192737379666,0.36248699614662144,0.23635081754826712,0.23635087628926615,3.195532884535662e-05,0.00010193270115665953,0.023201612647744733,-2.485330901177712e-05,0.00027777267778091475,0.23247856506380216,1.6383495198505829,0.2425168149830569,2.6088327084083747,0.23196462129842987,1.8557990597775285,0.23090190377230435,2.305434706122816,0.2309492904031652,2.2853854288017557
3065,000675_003065_model.c3d,82.5552,1.8288,29.307095999999998,0.2590361355605093,0.0722862570155478,0.13431857361973265,0.2021594406309213,0.2960606676754935,0.17047045468555688,0.17047047087502434,2.241593221910456e-05,6.0730589796442747e-05,0.01959644469677537,-9.496934522132939e-06,0.00013919586470369162,0.2057177102249961,20.676460096533987,0.19761242175856555,15.921801301623603,0.19114350348764422,12.127056761959153,0.19978144060402792,17.194173601834365,0.19109507345677806,12.098647128773456
3132,001002_003132_model.c3d,97.9776,1.8288,34.782047999999996,0.24800628223919755,0.07711262118496715,0.14517701833621674,0.22998523480479402,0.36154842098924456,0.23497641211057135,0.23497879461585372,0.0004655823803947948,0.0012463999863834563,0.36165601789173357,-0.0010139338076392112,0.0018732135913147715,0.24390933830945077,3.8016267754892397,0.23427768064746612,0.29736238494289,0.2502969045749926,6.5200129352609135,0.23670975979455514,0.7376688019085644,0.25154792562018563,7.052415755593514
3140,001737_003140_model.c3d,83.916,1.7526,29.790179999999996,0.26032382114120917,0.08289922015303924,0.13621312193965965,0.21941791733448415,0.3064181561327132,0.1893634783595151,0.18936349312297532,1.4273754522681792e-05,4.83638461528102e-05,0.016885249109233447,-7.796360909847002e-06,0.000155915260368046,0.20898145348955718,10.359957104715017,0.18425379060217323,2.698349122865663,0.19586996216847996,3.4359760738086957,0.19818548911820696,4.658770970579059,0.19759703455955038,4.34801698372032
3172,001756_003172_model.c3d,73.4832,1.8288,26.086536,0.22020924411936035,0.08363965085827305,0.14104619772353322,0.15103861909364955,0.23515751544413055,0.17536426713435588,0.17536427095318066,3.867944364367625e-05,0.0001063304287425848,0.0307855161615662,-2.177652749090762e-06,0.0005744447673465136,0.1829036873484412,4.299291034192828,0.17571595900672055,0.20054933545567638,0.15801019277781453,9.89601510052528,0.17754204934512235,1.241862008922241,0.15737509419451007,10.258174731835961
3222,000572_003222_model.c3d,87.5448,1.7018,31.078403999999995,0.23640639325343987,0.07890936881052642,0.13897530279029344,0.19312132736354268,0.29480556322019064,0.19844200603285214,0.1984420428728215,1.668859793767422e-05,4.940289844901358e-05,0.0129386727025314,-1.8564602368909534e-05,0.00022314158527823874,0.21802565042788477,9.868699065554976,0.18116258804958899,8.707540469230363,0.20943475188362093,5.5395256632050645,0.20336413025325298,2.4803842285216455,0.2133400612209046,7.507510877301894
3228,001706_003228_model.c3d,93.8952,1.8542,33.332796,0.23789486102257235,0.08917190653920559,0.14458011908606763,0.22346543003603028,0.33139520617253143,0.24045478839614612,0.24045490638550068,7.291681307939803e-05,0.00019135151132154693,0.04312693042036319,-4.906924721749873e-05,0.0005806030091077652,0.23357509493052975,2.8611172651226915,0.2307023823717922,4.055816933155419,0.23371867538067778,2.8014052289824556,0.22848124401267841,4.9795408373159304,0.23391721838087778,2.7188354446482363
3232,001659_003232_model.c3d,85.2768,1.8034,30.273263999999998,0.22211493381742556,0.07940608474843372,0.13830761941676348,0.17218176906401497,0.2692353656945388,0.19249500039900416,0.19249500651011067,2.0235814347896264e-05,7.258628875528306e-05,0.025198471973120536,-3.1746832369950804e-06,0.00018308430888353545,0.21237536220042047,10.327728907352524,0.19833448167502757,3.033575554647816,0.20092163470115648,4.377586059214821,0.2045719550936952,6.2739056441247225,0.2016016300322609,4.730839561744712
3233,001724_003233_model.c3d,80.7408,1.905,28.662983999999994,0.25146536645445033,0.07353657664425181,0.14036394651071224,0.18979126742733285,0.2922213742322286,0.1799294857243141,0.17992950251063491,3.3456023726651726e-05,0.00010287843648928985,0.03970797696294519,-9.329388531302188e-06,0.00029828291350189324,0.20107999913570496,11.75489015946915,0.2097467667029661,16.571647975661804,0.18429297063225722,2.425108308611959,0.19991189277311766,11.1056878578647,0.18277927893143817,1.5838389109222921
3247,001605_003247_model.c3d,87.9984,1.778,31.239432,0.23695114473651427,0.08341983217881112,0.1416077963300041,0.2005114662761737,0.3027729626676917,0.21095704449246677,0.2109570546270715,1.123495578429919e-05,3.49533830646398e-05,0.00867710336582298,-4.804108231197728e-06,0.00021842670065388232,0.2190495016782115,3.8360687149433885,0.1988015399583699,5.762075669642278,0.21102998589272193,0.03457642309629537,0.20919964881720518,0.8330585401827375,0.21248040785794967,0.7221201686570333
3248,001691_003248_model.c3d,81.1944,1.8288,28.824012,0.24379944747979404,0.0791783057473118,0.13177143926775045,0.1879464487583652,0.26789350745141716,0.17029886581210169,0.17029887369896968,1.349548199509462e-05,3.9556895888359644e-05,0.013365449583113875,-4.63119231852432e-06,0.00014152417560924714,0.20229638488862875,18.78903827335606,0.19432895136733325,14.110537636665779,0.18615697246032353,9.311927341735089,0.1964542926606372,15.358544358947137,0.18602278363999672,9.233131267734883
3250,000782_003250_model.c3d,83.4624,1.8796,29.629151999999998,0.24291186482065613,0.07526326668466587,0.15596411521654466,0.18765093059055749,0.3258727462947663,0.22213986013903886,0.22213990535735004,3.5848140309894325e-05,0.00013967886969368237,0.03944480299154724,-2.0355784482109834e-05,0.0002928842229563861,0.20756518668758286,6.561034765365211,0.21071916637493468,5.14121768013894,0.1937107386360515,12.797847934717058,0.20456782965283038,7.910345525206518,0.19257269387950618,13.310157952303737
3252,000870_003252_model.c3d,88.452,1.8796,31.40046,0.24032252203310922,0.08639358737885022,0.132905665670253,0.2097196698722945,0.289791345492126,0.19725586776671408,0.19725588277342368,4.065516548618503e-05,0.00010266618656878945,0.03263019262154074,-7.6077379938558735e-06,0.00015462640373256484,0.22031953238775542,11.692257818316326,0.22367727053350814,13.394482539825633,0.21291749185213013,7.939750671416461,0.2172444423326991,10.133323176791189,0.21224527052882539,7.598964193977041
