session,all_frame_n,all_torso_accelerating_fraction,all_torso_accelerating_raw_fraction,all_thorax_net_positive_fraction,all_both_accel_and_net_positive_fraction,all_stp_weighted_accelerating_fraction,all_stp_weighted_net_positive_fraction,all_stp_weighted_both_fraction,all_mean_thorax_shoulder_stp_w,all_mean_arm_shoulder_stp_w,all_mean_thorax_net_seg_pwr_w,all_mean_torso_accel_deg_s2,pre_mer_frame_n,pre_mer_torso_accelerating_fraction,pre_mer_torso_accelerating_raw_fraction,pre_mer_thorax_net_positive_fraction,pre_mer_both_accel_and_net_positive_fraction,pre_mer_stp_weighted_accelerating_fraction,pre_mer_stp_weighted_net_positive_fraction,pre_mer_stp_weighted_both_fraction,pre_mer_mean_thorax_shoulder_stp_w,pre_mer_mean_arm_shoulder_stp_w,pre_mer_mean_thorax_net_seg_pwr_w,pre_mer_mean_torso_accel_deg_s2
1574,21.0,0.37790953008344313,0.37790953008344313,0.06602254428341385,0.0,0.2931104270103397,0.10114195962056333,0.0,-1072.9391415678526,820.7785218342848,-928.8049967208316,-2077.4469250916186,21.0,0.37790953008344313,0.37790953008344313,0.06602254428341385,0.0,0.2931104270103397,0.10114195962056333,0.0,-1072.9391415678526,820.7785218342848,-928.8049967208316,-2077.4469250916186
1581,20.0,0.3005012531328321,0.3005012531328321,0.6986215538847117,0.28295739348370924,0.24124263634918894,0.7027990026241063,0.2230412835923802,-1771.0956606432749,1306.8560530325815,773.2763822639932,-2128.8046346711985,20.0,0.3005012531328321,0.3005012531328321,0.6986215538847117,0.28295739348370924,0.24124263634918894,0.7027990026241063,0.2230412835923802,-1771.0956606432749,1306.8560530325815,773.2763822639932,-2128.8046346711985
1601,35.0,0.37917637917637914,0.37917637917637914,0.7125097125097125,0.34887334887334887,0.14204677491002235,0.5194049833316162,0.11830964525806469,-1782.3334538461538,1109.012409168609,974.4417686091687,-1082.1761499308702,35.0,0.37917637917637914,0.37917637917637914,0.7125097125097125,0.34887334887334887,0.14204677491002235,0.5194049833316162,0.11830964525806469,-1782.3334538461538,1109.012409168609,974.4417686091687,-1082.1761499308702
1603,18.0,0.1995614035087719,0.1995614035087719,1.0,0.1995614035087719,0.18961500500045922,1.0,0.18961500500045922,-2201.865794517544,1463.1934934210524,1508.329905153509,-7571.985458950731,17.333333333333332,0.20833333333333334,0.20833333333333334,1.0,0.20833333333333334,0.1997491529867926,1.0,0.1997491529867926,-2213.4694819444444,1454.0745601851852,1543.1491159722225,-7311.453649852141
1612,30.0,0.3954248366013072,0.3954248366013072,0.9777777777777779,0.3954248366013072,0.23714099658268337,0.966070466011201,0.23714099658268337,-1502.6328362443437,1338.905962413273,2218.8381239467067,-1637.1689991325754,30.0,0.3954248366013072,0.3954248366013072,0.9777777777777779,0.3954248366013072,0.23714099658268337,0.966070466011201,0.23714099658268337,-1502.6328362443437,1338.905962413273,2218.8381239467067,-1637.1689991325754
1615,22.5,0.4017857142857143,0.4017857142857143,0.369047619047619,0.23511904761904762,0.36791042798029355,0.3715352050900416,0.21523836896129206,-1801.6639229166667,1396.431168154762,25.24402559523807,-3683.9771400602813,22.5,0.4017857142857143,0.4017857142857143,0.369047619047619,0.23511904761904762,0.36791042798029355,0.3715352050900416,0.21523836896129206,-1801.6639229166667,1396.431168154762,25.24402559523807,-3683.9771400602813
1620,23.0,0.5416666666666667,0.5416666666666667,0.875,0.45833333333333337,0.46095876158005844,0.8662168776293735,0.37253079368263253,-1473.9578693181816,1162.8859704545453,1356.7907049242424,-485.99764775695957,23.0,0.5416666666666667,0.5416666666666667,0.875,0.45833333333333337,0.46095876158005844,0.8662168776293735,0.37253079368263253,-1473.9578693181816,1162.8859704545453,1356.7907049242424,-485.99764775695957
1623,16.333333333333332,0.4078703703703703,0.4078703703703703,0.5305555555555556,0.4078703703703703,0.18169767706038983,0.3133770351312393,0.18169767706038983,-1444.7191339814817,1351.5618644444446,499.07384527777776,-1900.1485167392873,13.666666666666666,0.4912698412698413,0.4912698412698413,0.6103174603174604,0.4912698412698413,0.22026831799779134,0.35767544307025617,0.22026831799779134,-1429.8891709523807,1343.3001319841271,676.589105079365,-359.3812211937666
1665,31.333333333333332,0.27521987112504354,0.27521987112504354,0.8302856147683734,0.2543865377917102,0.2515940778966365,0.735619750648389,0.23141109063937892,-2058.9050223702543,1592.519017367642,1550.19128321469,-2864.8246293598045,31.0,0.27824406467343066,0.27824406467343066,0.8275974427253626,0.2567386883293446,0.2550931812839949,0.7303990164267979,0.23405954872692117,-2058.396990381007,1587.4717949214055,1545.2692735036683,-2860.24824044572
1668,22.333333333333332,0.37142857142857144,0.37142857142857144,1.0,0.37142857142857144,0.35801417701343013,1.0,0.35801417701343013,-1482.148601015873,1056.9812333968255,1844.859555047619,-3110.056695794448,22.333333333333332,0.37142857142857144,0.37142857142857144,1.0,0.37142857142857144,0.35801417701343013,1.0,0.35801417701343013,-1482.148601015873,1056.9812333968255,1844.859555047619,-3110.056695794448
1688,16.5,0.12316176470588236,0.12316176470588236,1.0,0.12316176470588236,0.1090498393009912,1.0,0.1090498393009912,-2003.0590843750003,1696.3025093750002,3624.774965625,-4614.084919447833,16.5,0.12316176470588236,0.12316176470588236,1.0,0.12316176470588236,0.1090498393009912,1.0,0.1090498393009912,-2003.0590843750003,1696.3025093750002,3624.774965625,-4614.084919447833
1717,26.0,0.06,0.04,0.3251851851851852,0.06,0.07444555498939595,0.390064791777085,0.07444555498939595,-1383.9699956296295,920.4400426666666,42.185123259259285,-2805.0264441049235,26.0,0.06,0.04,0.3251851851851852,0.06,0.07444555498939595,0.390064791777085,0.07444555498939595,-1383.9699956296295,920.4400426666666,42.185123259259285,-2805.0264441049235
1718,35.666666666666664,0.5135087135087134,0.5135087135087134,0.3365079365079365,0.264047064047064,0.44858421537813414,0.36348204526472294,0.2729873445334034,-1768.7134688000885,1275.501502905983,-817.8879040381839,-328.9867550671049,33.666666666666664,0.5441423828520603,0.5441423828520603,0.33749878911169234,0.2799573767315703,0.4832104752192541,0.3653063787808839,0.2942278850378823,-1753.1436930428963,1254.9384724260917,-847.5298208686692,205.0314804805698
1729,19.666666666666668,0.4040106951871658,0.4040106951871658,0.6959001782531195,0.4040106951871658,0.24819571541064298,0.5925529418264244,0.24819571541064298,-2058.894615721925,1829.2217058823528,949.9778435561498,495.0130072912809,19.666666666666668,0.4040106951871658,0.4040106951871658,0.6959001782531195,0.4040106951871658,0.24819571541064298,0.5925529418264244,0.24819571541064298,-2058.894615721925,1829.2217058823528,949.9778435561498,495.0130072912809
