session_pitch,user,session_height_m,pitch_speed_mph,fp_poi_time,ER90_time,MER_time,BR_time,ER90_to_MER_duration_s,shoulder_angle_z_at_MER_deg,hand_jc_z_at_ER90_m,hand_jc_z_at_MER_m,max_hand_height_drop_m,max_hand_height_drop_cm,max_hand_height_drop_pct_body_height,max_hand_height_drop_start_time,max_hand_height_drop_end_time,max_hand_height_drop_duration_s,height_drop_cm_within_pitcher,speed_mph_within_pitcher
1830_5,1062,1.6764,83.5,1.2972,1.347575733907891,1.4111,1.4472,0.06352426609210893,165.8914,1.1801996364126046,1.146,0.1067996364126047,10.679963641260471,6.370772871188541,1.347575733907891,1.3889,0.04132426609210893,-0.9249828613510385,0.0
1845_1,1068,1.905,87.5,0.7806,0.8071792898373272,0.875,0.9111,0.06782071016267277,179.0422,1.4517659436767536,1.4266,0.10836594367675367,10.836594367675367,5.688500980407017,0.8071792898373272,0.85,0.04282071016267275,0.719774832646765,0.1666666666666714
1845_2,1068,1.905,87.0,0.8556,0.888849174403736,0.9528,0.9944,0.06395082559626397,179.9083,1.4496125423917274,1.4392,0.10861254239172746,10.861254239172746,5.701445794841336,0.888849174403736,0.9278,0.03895082559626395,0.7444347041441439,-0.3333333333333286
1845_3,1068,1.905,87.5,0.9389,0.9696073312577101,1.0389,1.0778,0.06929266874228979,181.3588,1.416726099982377,1.4619,0.08652609998237693,8.652609998237693,4.542052492513225,0.9696073312577101,1.0083,0.038692668742289826,-1.464209536790909,0.1666666666666714
2653_1,1466,1.905,90.9,1.3306,1.3692823407783088,1.4333,1.4611,0.06401765922169123,169.1149,1.446074538183946,1.5492,0.074474538183946,7.4474538183946,3.9094245765850917,1.3692823407783088,1.4,0.030717659221691118,0.1430772465894501,1.920000000000016
2653_2,1466,1.905,89.4,1.1889,1.223970225482206,1.2861,1.3167,0.062129774517794,170.1366,1.4332963266969379,1.5151,0.07239632669693785,7.239632669693785,3.800332110075478,1.223970225482206,1.2556,0.03162977451779403,-0.06474390211136516,0.4200000000000159
2653_3,1466,1.905,89.1,1.125,1.156312340425532,1.2222,1.25,0.06588765957446796,168.7091,1.4692642553191488,1.5606,0.07656425531914879,7.656425531914879,4.019121014128546,1.156312340425532,1.1889,0.032587659574468075,0.3520489601097285,0.12000000000000455
2653_4,1466,1.905,87.8,1.1778,1.2228699112553707,1.2861,1.3139,0.06323008874462932,172.2374,1.3815534456556406,1.4586,0.08125344565564063,8.125344565564063,4.265272737828905,1.2228699112553707,1.2528,0.029930088744629213,0.8209679937589129,-1.1799999999999926
2653_5,1466,1.905,87.7,1.1333,1.165793490616622,1.2333,1.2611,0.06750650938337799,170.2402,1.4349302627345843,1.5313,0.060530262734584284,6.053026273458428,3.1774416133640044,1.165793490616622,1.1972,0.03140650938337797,-1.251350298346722,-1.279999999999987
2655_1,1005,1.8034,84.8,1.0722,1.118944946545683,1.1722,1.2028,0.0532550534543168,148.6946,1.2261101069086338,1.3135,0.02841010690863377,2.841010690863377,1.5753635859284558,1.118944946545683,1.1417,0.02275505345431683,-0.6278414837160895,-0.28000000000000114
2655_2,1005,1.8034,85.8,1.0111,1.0429942318976646,1.1,1.1333,0.057005768102335486,149.7039,1.2334528459101046,1.3413,0.04405284591010461,4.405284591010461,2.442766214378652,1.0429942318976646,1.0667,0.02370576810233538,0.9364324164309945,0.7199999999999989
2655_3,1005,1.8034,85.1,1.2056,1.245264178977995,1.3,1.3306,0.05473582102200503,149.0441,1.2291938702296543,1.3471,0.033293870229654354,3.3293870229654354,1.8461722429663054,1.245264178977995,1.2667,0.02143582102200492,-0.13946515161403106,0.01999999999999602
2655_4,1005,1.8034,84.8,1.0556,1.1065301274426507,1.1611,1.1917,0.05456987255734935,149.2454,1.1979952534692724,1.3354,0.029595253469272276,2.9595253469272276,1.6410809287608006,1.1065301274426507,1.125,0.01846987255734933,-0.5093268276522389,-0.28000000000000114
2655_5,1005,1.8034,84.9,1.075,1.10583176944077,1.1611,1.1944,0.055268230559230025,149.3529,1.1931905322113083,1.3154,0.038090532211308314,3.8090532211308314,2.112151059737624,1.10583176944077,1.1278,0.021968230559229918,0.34020104655136496,-0.1799999999999926
2730_1,976,1.8796,81.8,1.0333,1.0645978461538461,1.1333,1.1639,0.06870215384615386,155.6044,1.3605076923076926,1.4042,0.10430769230769266,10.430769230769265,5.549462242375647,1.0645978461538461,1.1,0.03540215384615397,0.9895619943756699,-0.3999999999999915
2730_2,976,1.8796,82.6,1.1167,1.172463122783979,1.2389,1.2694,0.06643687721602087,155.9367,1.323663645436638,1.3613,0.09186364543663794,9.186364543663794,4.887403992159925,1.172463122783979,1.2083,0.03583687721602091,-0.25484269272980065,0.4000000000000057
2730_3,976,1.8796,82.8,1.1167,1.1511110844097325,1.2139,1.2472,0.06278891559026745,155.0093,1.3627270651847405,1.3852,0.08852706518474052,8.85270651847405,4.709888549943632,1.1511110844097325,1.1861,0.0349889155902674,-0.5885007179195441,0.6000000000000085
2730_5,976,1.8796,81.6,1.0778,1.1159674788052694,1.1833,1.2139,0.06733252119473065,153.58,1.3292498865266726,1.3824,0.09294988652667269,9.294988652667268,4.9451950695186575,1.1159674788052694,1.15,0.03403252119473055,-0.146218583726327,-0.5999999999999943
2734_1,359,1.8288,87.9,1.3806,1.4433088367276492,1.5083,1.5389,0.06499116327235077,187.2702,1.2745315767268823,1.2899,0.07483157672688234,7.483157672688234,4.091840372204852,1.4433088367276492,1.4806,0.037291163272350714,-0.39823613129810553,0.10000000000000853
2734_2,359,1.8288,88.1,1.3639,1.4331071464074667,1.4972,1.5306,0.06409285359253336,188.6939,1.2049285653798714,1.2375,0.08122856537987144,8.122856537987143,4.441631965216067,1.4331071464074667,1.4694,0.036292853592533314,0.24146273400080354,0.29999999999999716
2734_3,359,1.8288,87.8,1.1806,1.249389717560087,1.3139,1.3444,0.06451028243991308,191.2588,1.2194230992342112,1.2842,0.0634230992342113,6.34230992342113,3.4680172372162783,1.249389717560087,1.2833,0.03391028243991312,-1.5390838805652098,0.0
2734_4,359,1.8288,88.4,1.4556,1.5112878080511467,1.5806,1.6111,0.0693121919488533,191.0558,1.24721828792328,1.2501,0.10121828792328014,10.121828792328014,5.534683285393709,1.5112878080511467,1.5528,0.04151219194885325,2.240434988341674,0.6000000000000085
2734_5,359,1.8288,86.8,1.3528,1.4238922775488143,1.4889,1.5194,0.06500772245118558,190.8333,1.219768160935072,1.2552,0.07336816093507181,7.336816093507181,4.011819823658783,1.4238922775488143,1.4611,0.037207722451185754,-0.5445777104791585,-1.0
2742_1,581,1.905,87.7,1.225,1.2586823686094801,1.3278,1.3639,0.06911763139051996,168.7007,1.361135695259917,1.3156,0.10163569525991689,10.16356952599169,5.3352071002581045,1.2586823686094801,1.3083,0.04961763139051989,0.5570167190348414,0.07500000000000284
2742_2,581,1.905,87.6,1.1361,1.150235364177737,1.2222,1.2583,0.07196463582226298,170.1749,1.3104814475492441,1.3128,0.08538144754924404,8.538144754924403,4.481965750616485,1.150235364177737,1.1972,0.04696463582226307,-1.0684080520324457,-0.025000000000005684
2742_3,581,1.905,87.4,1.1833,1.2016433927382977,1.2694,1.3083,0.0677566072617024,171.3882,1.2973500702506842,1.3095,0.07435007025068407,7.4350070250684075,3.902890826807563,1.2016433927382977,1.2444,0.04275660726170227,-2.171545781888441,-0.22499999999999432
2742_4,581,1.905,87.8,1.0722,1.1050447607294664,1.1778,1.2139,0.07275523927053351,173.1169,1.3677948992184288,1.3129,0.12289489921842889,12.28948992184289,6.4511758119910185,1.1050447607294664,1.1556,0.050555239270533514,2.682937114886041,0.17499999999999716
2753_1,1552,1.8542,79.4,1.5528,1.5925532817174026,1.6639,1.7,0.07134671828259731,174.3232,1.3608415273623087,1.4559,0.03744152736230877,3.744152736230877,2.0192820279532286,1.5925532817174026,1.6278,0.03524671828259729,0.7581358361490231,-0.1799999999999926
2753_2,1552,1.8542,79.9,1.3139,1.353436290909091,1.4278,1.4639,0.07436370909090906,176.4702,1.3043045792207792,1.4368,0.02130457922077933,2.130457922077933,1.1489903581479521,1.353436290909091,1.3861,0.03266370909090921,-0.8555589780039208,0.3200000000000074
2753_3,1552,1.8542,78.8,1.5944,1.6403219583322386,1.7111,1.7472,0.07077804166776147,174.8413,1.2858890208338807,1.4189,0.019189020833880743,1.9189020833880743,1.0348948783238454,1.6403219583322386,1.6694,0.0290780416677614,-1.0671148166937794,-0.7800000000000011
2753_4,1552,1.8542,80.0,1.4444,1.4847063600860764,1.5556,1.5917,0.07089363991392372,175.5093,1.3163443213517176,1.4236,0.03204432135171764,3.204432135171764,1.7282019928657986,1.4847063600860764,1.5167,0.031993639913923566,0.21841523508991045,0.4200000000000017
2753_5,1552,1.8542,79.8,1.3917,1.4308279485346678,1.5028,1.5389,0.07197205146533214,177.5316,1.3297213962354062,1.4485,0.0393213962354062,3.9321396235406203,2.120666391727225,1.4308279485346678,1.4639,0.03307205146533221,0.9461227234587666,0.21999999999999886
2760_1,1557,1.8542,84.2,1.2417,1.289366995022542,1.3444,1.375,0.05503300497745811,153.5178,1.331232723529565,1.36,0.04923272352956487,4.923272352956487,2.655200276645716,1.289366995022542,1.3194,0.030033004977457978,-0.005798446349047914,0.1600000000000108
2760_2,1557,1.8542,84.4,0.9778,1.0284286231228514,1.0833,1.1139,0.05487137687714849,155.5062,1.3216754012768488,1.331,0.058575401276848904,5.85754012768489,3.1590659732957014,1.0284286231228514,1.0611,0.032671376877148495,0.9284693283793555,0.36000000000001364
2760_3,1557,1.8542,83.5,1.1722,1.216060157227086,1.2694,1.3,0.05333984277291415,152.0976,1.3342140611041629,1.3693,0.035714061104162864,3.5714061104162864,1.9261169832899832,1.216060157227086,1.2444,0.028339842772914015,-1.3576646888892485,-0.539999999999992
2760_4,1557,1.8542,83.8,1.0667,1.1090786153846155,1.1667,1.1944,0.057621384615384574,155.4616,1.3363427692307692,1.3566,0.058742769230769154,5.874276923076915,3.1680923973017556,1.1090786153846155,1.1417,0.03262138461538444,0.9452061237713805,-0.23999999999999488
2760_5,1557,1.8542,84.3,1.0639,1.1135167354634867,1.1667,1.1972,0.05318326453651334,158.8112,1.3210885848239309,1.3446,0.044188584823930954,4.418858482393095,2.383161731416835,1.1135167354634867,1.1417,0.02818326453651321,-0.5102123169124395,0.2600000000000051
2761_2,1558,1.8542,79.2,1.3,1.3060710254539871,1.3833,1.4194,0.07722897454601285,166.276,1.4154439321227013,1.3455,0.17584393212270122,17.584393212270122,9.483547196780348,1.3060710254539871,1.3583,0.05222897454601294,0.7418900578181571,-0.3333333333333428
2761_3,1558,1.8542,79.7,1.3528,1.374941800643087,1.4528,1.4861,0.07785819935691318,166.7454,1.3896351056499767,1.3504,0.16133510564997677,16.133510564997678,8.701062757522207,1.374941800643087,1.425,0.050058199356913136,-0.7089925894542866,0.1666666666666572
2761_4,1558,1.8542,79.7,1.5333,1.542434007877224,1.625,1.6611,0.08256599212277593,164.8812,1.419596056860881,1.3666,0.16809605686088092,16.80960568608809,9.065691773319001,1.542434007877224,1.5972,0.054765992122775886,-0.03289746836387408,0.1666666666666572
2806_1,1584,1.778,79.8,0.9583,0.9761895815042435,1.0611,1.0889,0.08491041849575642,150.2214,1.3493907772064049,1.3203,0.14519077720640494,14.519077720640494,8.165960472801178,0.9761895815042435,1.0306,0.05441041849575645,0.5336174295073466,0.45999999999999375
2806_2,1584,1.778,79.1,0.9861,0.9932166149979053,1.0778,1.1056,0.08458338500209484,150.4431,1.3249599664851277,1.3211,0.12675996648512777,12.675996648512777,7.129356945170291,0.9932166149979053,1.0444,0.05118338500209474,-1.3094636426203703,-0.2400000000000091
2806_3,1584,1.778,79.4,0.9528,0.9722862271566919,1.0556,1.0861,0.08331377284330821,152.4615,1.3200244661453058,1.3044,0.14362446614530588,14.362446614530588,8.077866487362535,0.9722862271566919,1.025,0.05271377284330803,0.37698632339744087,0.060000000000002274
2806_4,1584,1.778,79.1,0.8917,0.9073100388265746,0.9917,1.0194,0.08438996117342545,153.5522,1.348379922346851,1.3361,0.1426799223468509,14.267992234685089,8.024742539192964,0.9073100388265746,0.9583,0.05098996117342547,0.2825319435519411,-0.2400000000000091
2806_5,1584,1.778,79.3,0.8889,0.903041058813516,0.9861,1.0139,0.08305894118648394,151.4551,1.323617882372968,1.3053,0.14101788237296797,14.101788237296798,7.93126447542002,0.903041058813516,0.9556,0.052558941186483965,0.11632794616365061,-0.04000000000000625
2811_1,1589,1.9304,75.8,1.6861,1.7732062275624587,1.8694,1.8972,0.09619377243754124,170.0122,1.4925375192321784,1.6055,0.08963751923217833,8.963751923217833,4.643468671372687,1.7732062275624587,1.825,0.05179377243754124,-0.2001176792630499,0.37999999999999545
2811_2,1589,1.9304,76.4,1.4833,1.5720897395669908,1.6639,1.6944,0.0918102604330091,168.5546,1.4662693285221213,1.5959,0.09716932852212135,9.716932852212135,5.033636993479142,1.5720897395669908,1.6167,0.0446102604330092,0.5530632497312524,0.980000000000004
2811_3,1589,1.9304,74.9,1.4944,1.5781646691176472,1.675,1.7028,0.09683533088235285,172.5139,1.4765832352941177,1.6226,0.08738323529411773,8.738323529411772,4.526690597498847,1.5781646691176472,1.625,0.04683533088235281,-0.4255460730691105,-0.519999999999996
2811_4,1589,1.9304,75.1,1.5944,1.6851186749009868,1.775,1.8,0.08988132509901314,169.4314,1.4716430287977444,1.6354,0.08834302879774447,8.834302879774448,4.576410526198947,1.6851186749009868,1.725,0.03988132509901332,-0.32956672270643494,-0.3200000000000074
2811_5,1589,1.9304,74.9,1.4028,1.4925892655367232,1.5833,1.6111,0.09071073446327671,168.5174,1.4708603682778822,1.6155,0.09566036827788227,9.566036827788228,4.95546872554301,1.4925892655367232,1.5333,0.04071073446327689,0.4021672253073447,-0.519999999999996
2812_1,1590,1.905,80.5,1.3278,1.3959877239285297,1.45,1.4806,0.0540122760714703,184.3862,1.3314061380357352,1.3767,0.010906138035735147,1.0906138035735147,0.5725006842905589,1.3959877239285297,1.4194,0.02341227607147034,-0.20221854018403818,0.4000000000000057
2812_2,1590,1.905,79.8,1.1056,1.171300178548099,1.225,1.2556,0.05369982145190111,188.2746,1.3285427296085008,1.3754,0.016642729608500773,1.6642729608500773,0.8736341001837675,1.171300178548099,1.1972,0.02589982145190106,0.3714406170925244,-0.29999999999999716
2812_3,1590,1.905,81.0,1.2139,1.276212694032425,1.3306,1.3639,0.05438730596757502,185.1408,1.3167204109791553,1.37,0.014020410979155296,1.4020410979155296,0.7359795789582833,1.276212694032425,1.3,0.023787305967575056,0.1092087541579767,0.9000000000000057
2812_4,1590,1.905,79.9,1.2444,1.3085090567704882,1.3667,1.3972,0.05819094322951179,188.2354,1.318965606361829,1.3864,0.015865606361828988,1.5865606361828988,0.832840228967401,1.3085090567704882,1.3361,0.027590943229511833,0.2937282924253459,-0.19999999999998863
2812_5,1590,1.905,79.3,1.0972,1.1707764372906988,1.225,1.2556,0.05422356270930129,185.5782,1.2766067322026575,1.3415,0.00720673220265744,0.720673220265744,0.3783061523704693,1.1707764372906988,1.1917,0.02092356270930118,-0.5721591234918089,-0.7999999999999972
2815_1,1592,1.905,91.1,1.6194,1.6315428258648372,1.7278,1.7639,0.09625717413516277,175.7709,1.3405428988468837,1.4212,0.10254289884688372,10.254289884688372,5.382829335794421,1.6315428258648372,1.6889,0.057357174135162836,0.356386446882361,0.980000000000004
2815_2,1592,1.905,90.7,1.4889,1.5279226287133443,1.6194,1.6528,0.09147737128665567,178.3489,1.343298538542363,1.412,0.11049853854236313,11.049853854236314,5.800448217446884,1.5279226287133443,1.5806,0.05267737128665573,1.151950416430303,0.5800000000000125
2815_3,1592,1.905,89.6,1.5167,1.556073501059322,1.6528,1.6833,0.09672649894067797,176.5604,1.3131231461864408,1.4022,0.10572314618644074,10.572314618644075,5.5497714533564695,1.556073501059322,1.6111,0.055026498940677904,0.6744111808380637,-0.519999999999996
2815_4,1592,1.905,89.6,1.5472,1.5512140205769618,1.6472,1.6778,0.09598597942303821,175.772,1.295852400645552,1.4383,0.07165240064555212,7.165240064555212,3.7612808737822636,1.5512140205769618,1.6,0.048785979423038306,-2.7326633732507997,-0.519999999999996
2815_5,1592,1.905,89.6,1.6694,1.6808119251935454,1.7778,1.8111,0.09698807480645466,176.737,1.3105781876690608,1.4035,0.1044781876690608,10.447818766906082,5.484419300213165,1.6808119251935454,1.7361,0.05528807480645459,0.5499153291000702,-0.519999999999996
2818_1,1595,1.9558,86.7,1.2583,1.282961041218941,1.35,1.3861,0.06703895878105914,168.459,1.3834251080578561,1.4475,0.029225108057856053,2.9225108057856053,1.4942789680875372,1.282961041218941,1.3194,0.03643895878105896,0.47397031936023293,0.6200000000000045
2818_2,1595,1.9558,85.8,1.1194,1.1437263709246392,1.2111,1.2444,0.06737362907536082,171.8634,1.3196748476750402,1.4175,0.024274847675040068,2.4274847675040068,1.2411722913917613,1.1437263709246392,1.175,0.0312736290753608,-0.021055718921365596,-0.28000000000000114
2818_3,1595,1.9558,86.3,1.1111,1.1378061733088345,1.2028,1.2361,0.0649938266911656,172.5894,1.3347469133455827,1.4117,0.032546913345582684,3.2546913345582684,1.664122780733341,1.1378061733088345,1.1722,0.03439382669116542,0.8061508481328961,0.21999999999999886
2818_4,1595,1.9558,85.8,1.1,1.1311393014074453,1.1972,1.2306,0.0660606985925547,171.6065,1.3169801552427898,1.4178,0.021980155242789845,2.1980155242789845,1.1238447306876902,1.1311393014074453,1.1639,0.032760698592554593,-0.25052496214638786,-0.28000000000000114
2818_5,1595,1.9558,85.8,1.1833,1.2158136021027404,1.2778,1.3139,0.06198639789725968,170.9315,1.2899618298480924,1.3776,0.014399999999999968,1.4399999999999968,0.7362716024133331,1.2222,1.2472,0.025000000000000133,-1.0085404864253755,-0.28000000000000114
2833_1,1606,1.8034,85.5,1.125,1.1916000062542997,1.2583,1.2889,0.06669999374570024,180.389,1.3538249921821253,1.2837,0.10702499218212536,10.702499218212536,5.934623055457767,1.1916000062542997,1.2389,0.04729999374570015,-0.26656721849008136,-0.060000000000002274
2833_2,1606,1.8034,85.9,1.0556,1.1127404505758764,1.1806,1.2111,0.06785954942412364,181.3012,1.326697911656752,1.2729,0.09899791165675209,9.89979116567521,5.489514897235893,1.1127404505758764,1.1583,0.04555954942412366,-1.0692752710274078,0.3400000000000034
2833_3,1606,1.8034,85.2,1.0444,1.10913547188304,1.175,1.2056,0.06586452811696009,178.7821,1.34993792420468,1.2861,0.10033792420468002,10.033792420468002,5.563819685298881,1.10913547188304,1.1556,0.04646452811696,-0.9352740162346151,-0.35999999999999943
2833_4,1606,1.8034,85.8,1.1889,1.2448274571116489,1.3111,1.3417,0.06627254288835105,182.045,1.3199534878242059,1.2389,0.11595348782420589,11.59534878242059,6.429715416668842,1.2448274571116489,1.2917,0.04687254288835119,0.6262823457179731,0.23999999999999488
2833_5,1606,1.8034,85.4,1.3417,1.3927892924406733,1.4583,1.4889,0.06551070755932664,182.6002,1.3412390059673676,1.2444,0.1261390059673675,12.613900596736748,6.99451070019782,1.3927892924406733,1.4417,0.048910707559326694,1.6448341600341312,-0.1599999999999966
2840_1,1562,1.9304,82.1,1.3194,1.340066773428726,1.4139,1.4417,0.073833226571274,171.2603,1.3725998169793268,1.3019,0.1190998169793267,11.90998169793267,6.169696279492681,1.340066773428726,1.3944,0.05433322657127415,-0.19812297997021133,0.14999999999999147
2840_2,1562,1.9304,82.3,1.4194,1.4434289407490217,1.5194,1.5472,0.07597105925097836,172.2012,1.3610780836594,1.2719,0.13737808365940007,13.737808365940008,7.116560487950688,1.4434289407490217,1.5,0.05657105925097827,1.629703688037127,0.3499999999999943
2840_4,1562,1.9304,81.9,1.5083,1.5140552422513147,1.5972,1.625,0.08314475774868524,168.7848,1.3683948584536199,1.3157,0.11579485845361992,11.579485845361992,5.9984903881900085,1.5140552422513147,1.575,0.06094475774868524,-0.5286188325408894,-0.04999999999999716
2840_5,1562,1.9304,81.5,1.475,1.491594000383362,1.5694,1.5972,0.07780599961663781,171.4894,1.3629514280237685,1.301,0.11205142802376855,11.205142802376855,5.804570452951127,1.491594000383362,1.5472,0.05560599961663781,-0.9029618755260262,-0.45000000000000284
2843_1,565,1.778,86.9,1.1528,1.1848697107375434,1.2389,1.2694,0.054030289262456455,159.2278,1.2913317842539107,1.4475,0.031831784253910644,3.1831784253910644,1.790314075023096,1.1848697107375434,1.2056,0.02073028926245657,0.3553328319444571,0.8000000000000114
2843_2,565,1.778,85.8,0.9833,1.0172276191740803,1.0722,1.1028,0.05497238082591971,160.0375,1.273927512946488,1.4373,0.02632751294648794,2.632751294648794,1.4807375110510652,1.0172276191740803,1.0361,0.018872380825919688,-0.19509429879781326,-0.29999999999999716
2843_3,565,1.778,86.3,1.0639,1.1075856805697697,1.1611,1.1944,0.05351431943023033,161.6376,1.2900461141627853,1.4248,0.03344611416278531,3.344611416278531,1.8811087830587916,1.1075856805697697,1.1278,0.02021431943023022,0.5167658228319238,0.20000000000000284
2843_4,565,1.778,85.3,1.0361,1.0802992682150812,1.1333,1.1667,0.05300073178491882,159.4257,1.2411370210444979,1.398,0.01913702104449788,1.9137021044497882,1.076322893391332,1.0802992682150812,1.0972,0.0169007317849188,-0.9141434889968192,-0.7999999999999972
2843_5,565,1.778,86.2,1.0167,1.060376737943164,1.1167,1.1472,0.05632326205683613,162.7735,1.2017498472646486,1.3346,0.03064984726464859,3.064984726464859,1.723838428832879,1.060376737943164,1.0806,0.02022326205683611,0.2371391330182515,0.10000000000000853
2853_1,1612,1.778,82.4,1.3222,1.371034445264783,1.4417,1.4722,0.07066555473521707,168.1457,1.3106827773676086,1.3708,0.036082777367608676,3.6082777367608676,2.029402551609037,1.371034445264783,1.4083,0.0372655547352172,0.5988292253313929,-0.5499999999999972
2853_3,1612,1.778,83.8,1.5083,1.5598862322965146,1.6306,1.6611,0.07071376770348548,166.9678,1.3138467907724243,1.3889,0.0253467907724243,2.53467907724243,1.4255787836009166,1.5598862322965146,1.5944,0.034513767703485465,-0.47476943418704476,0.8499999999999943
2853_4,1612,1.778,82.8,1.1722,1.2318453519720418,1.3,1.3306,0.06815464802795823,168.8758,1.299569765351972,1.3608,0.0302697653519719,3.02697653519719,1.7024614933617492,1.2318453519720418,1.2667,0.034854648027958124,0.01752802376771534,-0.15000000000000568
2853_5,1612,1.778,82.8,1.3889,1.4335124378109454,1.5028,1.5333,0.06928756218905452,169.1512,1.3261786069651742,1.3972,0.028678606965174103,2.8678606965174103,1.6129700205384758,1.4335124378109454,1.4694,0.035887562189054645,-0.1415878149120644,-0.15000000000000568
2857_1,1616,1.8542,72.6,1.375,1.4082603440005483,1.4778,1.5139,0.06953965599945167,163.8245,1.0817456565933439,1.3113,0.0,0.0,0.0,1.4082603440005483,1.4082603440005483,0.0,0.0,-0.480000000000004
2857_2,1616,1.8542,73.5,1.4139,1.4670667741489705,1.5361,1.5722,0.06903322585102956,163.5543,1.048843369109586,1.2936,0.0,0.0,0.0,1.4670667741489705,1.4670667741489705,0.0,0.0,0.4200000000000017
2857_3,1616,1.8542,73.1,1.2639,1.2949760058132493,1.3583,1.3944,0.06332399418675072,159.3317,1.0752080101731865,1.2901,0.0,0.0,0.0,1.2949760058132493,1.2949760058132493,0.0,0.0,0.01999999999999602
2857_4,1616,1.8542,72.9,1.2083,1.2533303025566596,1.3194,1.3583,0.06606969744334035,165.281,1.055214393212013,1.2991,0.0,0.0,0.0,1.2533303025566596,1.2533303025566596,0.0,0.0,-0.1799999999999926
2857_5,1616,1.8542,73.3,1.3444,1.3761611480574027,1.4444,1.4833,0.06823885194259716,162.4396,1.0343393569678483,1.2935,0.0,0.0,0.0,1.3761611480574027,1.3761611480574027,0.0,0.0,0.21999999999999886
2859_1,1618,1.8542,90.9,1.3278,1.3791259434185046,1.4444,1.4806,0.06527405658149532,173.9064,1.2796108321919426,1.3073,0.06861083219194253,6.861083219194253,3.700292966882889,1.3791259434185046,1.4194,0.04027405658149541,-1.2669789461065708,-0.1799999999999926
2859_2,1618,1.8542,91.5,1.4222,1.4605241004926568,1.5278,1.5639,0.06727589950734325,176.6205,1.2870113567909593,1.3041,0.0818113567909593,8.18113567909593,4.412218573560527,1.4605241004926568,1.5028,0.04227589950734312,0.053073513795107274,0.4200000000000017
2859_3,1618,1.8542,90.8,1.3917,1.4457409412665008,1.5111,1.5472,0.06535905873349934,173.8363,1.3058069494930171,1.2978,0.08320694949301721,8.320694949301721,4.487485141463553,1.4457409412665008,1.4889,0.04315905873349912,0.19263278400089767,-0.28000000000000114
2859_4,1618,1.8542,90.8,1.3278,1.3673141259974022,1.4306,1.4694,0.06328587400259789,173.9812,1.2841584199294858,1.2733,0.08355841992948587,8.355841992948587,4.506440509626032,1.3673141259974022,1.4083,0.0409858740025979,0.2277798276477636,-0.28000000000000114
2859_5,1618,1.8542,91.4,1.325,1.3661613938728183,1.4333,1.4694,0.0671386061271817,178.3831,1.3134155498596363,1.328,0.08921554985963631,8.921554985963631,4.811538661397708,1.3661613938728183,1.4083,0.04213860612718179,0.7934928206628076,0.3200000000000074
2860_1,1619,1.8034,89.0,1.5139,1.5220446960710305,1.5944,1.625,0.0723553039289695,177.171,1.3473492720802331,1.3547,0.11574927208023311,11.574927208023311,6.418391487203788,1.5220446960710305,1.5667,0.044655303928969436,-0.3508571865844914,0.2750000000000057
2860_2,1619,1.8034,88.6,1.5583,1.5659546754453286,1.6417,1.6722,0.07574532455467131,176.4108,1.3563827361958234,1.3725,0.12018273619582343,12.018273619582342,6.664230686249498,1.5659546754453286,1.6111,0.04514532455467135,0.09248922497453904,-0.125
2860_3,1619,1.8034,87.8,1.55,1.55795889178618,1.6306,1.6611,0.07264110821382008,176.5274,1.361562294654498,1.3576,0.122362294654498,12.2362294654498,6.785088979399911,1.55795889178618,1.6028,0.044841108213820036,0.3104450708419968,-0.9249999999999972
2860_5,1619,1.8034,89.5,1.5722,1.5815473014295542,1.6528,1.6833,0.0712526985704458,176.5329,1.3351370728537575,1.3304,0.11873707285375756,11.873707285375756,6.584067475532748,1.5815473014295542,1.625,0.04345269857044576,-0.052077109232046226,0.7750000000000057
2861_1,1620,1.7526,87.5,1.7861,1.8203386419416416,1.8861,1.9167,0.06576135805835848,178.3263,1.1111261287934864,1.1044,0.08882612879348639,8.882612879348638,5.068248818525984,1.8203386419416416,1.8611,0.040761358058358343,-1.4022426017584024,-0.3400000000000034
2861_2,1620,1.7526,87.4,1.3278,1.3634222591111445,1.425,1.4556,0.06157774088885559,176.3369,1.1019142382856713,1.0661,0.09291423828567136,9.291423828567137,5.301508517954545,1.3634222591111445,1.4028,0.039377740888855595,-0.9934316525399041,-0.4399999999999977
2861_3,1620,1.7526,87.6,1.425,1.4537273541078892,1.5194,1.5528,0.06567264589211086,179.4901,1.1362420886277336,1.087,0.1138420886277336,11.38420886277336,6.495611584373708,1.4537273541078892,1.4972,0.04347264589211086,1.0993533816663188,-0.2400000000000091
2861_4,1620,1.7526,88.9,1.3583,1.3897773325861587,1.4556,1.4889,0.06582266741384135,178.9164,1.107684001120762,1.0771,0.106084001120762,10.6084001120762,6.052949966949789,1.3897773325861587,1.4333,0.043522667413841365,0.32354463096915964,1.0600000000000023
2861_5,1620,1.7526,87.8,1.275,1.2996157885148676,1.3639,1.3944,0.0642842114851323,180.0941,1.1119763172276986,1.0764,0.11257631722769867,11.257631722769867,6.423389092074556,1.2996157885148676,1.3417,0.042084211485132306,0.9727762416628263,-0.04000000000000625
2865_1,1624,1.8796,85.9,1.8778,1.9297371345428092,1.9944,2.025,0.0646628654571908,185.3206,1.2485157163642977,1.367,0.013815716364297792,1.3815716364297792,0.735034920424441,1.9297371345428092,1.9556,0.025862865457190853,-0.24704465213333004,0.3200000000000074
