source,source_label,source_stage,target,target_label,target_stage,n,sessions,raw_r,raw_p,cluster_beta,cluster_p,within_r,within_pearson_p,within_cluster_p,within_q,cluster_q,selected
glove_shoulder_abduction_fp,Glove Shoulder Abduction At Fp,FP,max_pelvis_rotational_velo,Peak pelvis rotation velocity,FP-MER,411,100,-0.16657969922063232,0.0006975859073605136,-0.16657969922063232,0.10092618934159293,-0.4037344684874294,1.5193049920127623e-17,1.2796716793644724e-10,2.0184687955842278e-08,0.32543410939628953,True
pelvis_anterior_tilt_fp,Pelvis Anterior Tilt At Fp (anterior tilt +),FP,torso_lateral_tilt_mer,Torso Lateral Tilt At Mer,MER / FP-BR aggregate,411,100,-0.27095054369409993,2.3910650195979604e-08,-0.27095054369409993,0.00209213878665468,-0.40201475793697766,2.1397133244063777e-17,5.303131340948181e-11,9.651699040525689e-09,0.024264707692279282,True
torso_lateral_tilt_mer,Torso Lateral Tilt At Mer,MER / FP-BR aggregate,torso_rotation_br,Torso Rotation At Br,BR,411,100,0.4447300788078387,2.3497003445033836e-21,0.4447300788078382,1.3547289583246832e-07,0.3980690959947193,4.659149517595926e-17,3.1483609184999527e-07,1.5518795694106015e-05,6.541405541624899e-06,True
torso_anterior_tilt_fp,Torso Anterior Tilt At Fp (flexion +),FP,torso_lateral_tilt_mer,Torso Lateral Tilt At Mer,MER / FP-BR aggregate,411,100,-0.608967513771131,4.527803647796626e-43,-0.6089675137711306,1.512479281243149e-13,-0.39084758938996383,1.8847614819152766e-16,2.99041812175724e-07,1.5053892076760914e-05,2.2365787371383064e-11,True
torso_lateral_tilt_mer,Torso Lateral Tilt At Mer,MER / FP-BR aggregate,torso_anterior_tilt_br,Torso Anterior Tilt At Br (flexion +),BR,411,100,0.4469657990648093,1.4057283451276854e-21,0.446965799064809,3.547792727723314e-05,0.3885811265893437,2.9019818509782644e-16,1.6559916724922092e-11,3.2650635809304724e-09,0.0008229487837052316,True
shoulder_external_rotation_fp,Shoulder External Rotation At Fp (external rotation +),FP,thorax_distal_transfer_fp_br,Thorax Distal Transfer Fp-Br,MER / FP-BR aggregate,411,100,-0.1510317715747302,0.0021392130090074836,-0.15103177157473013,0.15746847600951697,-0.3881672031495059,3.1388485314553395e-16,0.00014968023200845186,0.002493967809380261,0.4176798365902658,True
max_pelvis_rotational_velo,Peak pelvis rotation velocity,FP-MER,lead_knee_extension_from_fp_to_br,Lead Knee Extension From At Fp To At Br,MER / FP-BR aggregate,411,100,0.15412984465538196,0.0017248474973728326,0.1541298446553819,0.0879988885356025,0.38574422489245713,4.957646308839652e-16,3.85538305789999e-10,5.365786067641986e-08,0.2995760723384684,True
lead_knee_extension_angular_velo_fp,Lead Knee Extension Angular Velocity At Fp,FP,lead_knee_extension_angular_velo_max,Lead Knee Extension Angular Velocity Max,MER-BR,411,100,0.24837599921839276,3.3936156264820027e-07,0.2483759992183927,0.009730255291685586,0.38410730509977453,6.73681154510879e-16,3.6710443267811996e-06,0.00011898206681047011,0.07673928006709364,True
lead_knee_transfer_fp_br,Lead Knee Transfer Fp-Br,MER / FP-BR aggregate,lead_knee_extension_angular_velo_max,Lead Knee Extension Angular Velocity Max,MER-BR,403,100,0.4025780023087407,3.918262416868761e-17,0.40257800230874063,2.9389494253864754e-05,0.3837940900899616,1.3640605365576475e-15,7.422072860209136e-10,8.780312193627409e-08,0.0007023792263095354,True
torso_lateral_tilt_mer,Torso Lateral Tilt At Mer,MER / FP-BR aggregate,arm_slot,Arm slot,BR,411,100,0.6519682419519555,4.1934858909612144e-51,0.6519682419519548,1.7416672702913005e-18,0.3762516917912463,2.866014912509125e-15,2.1758508621377223e-12,7.354375914025502e-10,3.433987301257681e-16,True
stride_angle,Stride angle (cross-body +),FP,lead_grf_y_max,Lead Grf Y Max,FP-MER,403,100,0.6107661986442183,1.4443148283318606e-42,0.6107661986442182,1.5824122699366274e-10,0.3734032253992287,8.833655504533102e-15,9.558487896429008e-06,0.000266063321917071,1.3779374165359859e-08,True
torso_anterior_tilt_fp,Torso Anterior Tilt At Fp (flexion +),FP,shoulder_transfer_fp_br,Shoulder Transfer Fp-Br,MER / FP-BR aggregate,411,100,0.032764563805005975,0.5077179415034382,0.03276456380500598,0.7765916624409738,0.3724110766775971,5.735517385846892e-15,0.00017012532439731853,0.0026988772193038964,0.9026902683707837,True
torso_rotation_fp,Torso Rotation At Fp,FP,lead_knee_generation_fp_br,Lead Knee Generation Fp-Br,MER / FP-BR aggregate,403,100,-0.3144871837039069,1.0591256295113913e-10,-0.3144871837039068,0.008833833394098885,-0.36750272669253364,2.4777282429992605e-14,2.8525653922286506e-07,1.485572474820379e-05,0.07257239517513181,True
pelvis_rotation_fp,Pelvis Rotation At Fp,FP,lead_knee_generation_fp_br,Lead Knee Generation Fp-Br,MER / FP-BR aggregate,403,100,-0.2206961669699959,7.751234479978087e-06,-0.22069616696999572,0.04977079012121982,-0.36482307718234547,3.930580737252266e-14,5.718095835492142e-07,2.6527479895636093e-05,0.2188804636185987,True
pelvis_anterior_tilt_fp,Pelvis Anterior Tilt At Fp (anterior tilt +),FP,torso_lateral_tilt_br,Torso Lateral Tilt At Br,BR,411,100,-0.2926081378972404,1.4769035573490645e-09,-0.2926081378972405,0.0028654553186993883,-0.36283509749996684,3.1085038531237595e-14,4.9269408377017985e-08,4.0197041455180885e-06,0.031099391211205286,True
rear_hip_transfer_pkh_fp,Rear Hip Transfer Pkh-Fp,PKH-FP,rear_grf_x_max,Rear Grf X Max,FP,403,100,0.4226621405852909,6.8062913035669825e-19,0.4226621405852909,0.00034551263293371707,0.3620856567920515,6.269823872855274e-14,0.005076674666885899,0.04113497349949328,0.00575692175719137,True
stride_angle,Stride angle (cross-body +),FP,torso_rotation_mer,Torso Rotation At Mer,MER / FP-BR aggregate,411,100,-0.26354995109678747,5.864669941865268e-08,-0.26354995109678747,0.0022784294901227868,-0.35834319038779294,6.737263461912547e-14,1.7437362374717812e-06,6.336332120312434e-05,0.02602046913273537,True
shoulder_external_rotation_fp,Shoulder External Rotation At Fp (external rotation +),FP,max_pelvis_rotational_velo,Peak pelvis rotation velocity,FP-MER,411,100,-0.09362288514754194,0.0579050772933303,-0.09362288514754194,0.3412142787269187,0.3570737230311935,8.364998116092973e-14,1.473654103170097e-06,5.811109346834082e-05,0.6366821636182094,True
lead_knee_extension_angular_velo_fp,Lead Knee Extension Angular Velocity At Fp,FP,lead_knee_transfer_fp_br,Lead Knee Transfer Fp-Br,MER / FP-BR aggregate,403,100,0.08635890594478346,0.0833636985355076,0.08635890594478342,0.5024500956206548,0.3564625628825242,1.6135655129498046e-13,6.494166770352572e-06,0.00019206498223317732,0.7588605364191395,True
elbow_flexion_fp,Elbow Flexion At Fp (flexion +),FP,max_elbow_flexion,Peak elbow flexion (+),FP-MER,411,100,0.7736605383301822,4.4570920957053184e-83,0.7736605383301819,5.4703160391285915e-46,0.353024277099278,1.657539199725414e-13,1.3360292770135917e-06,5.357703846464674e-05,2.1571279580963746e-43,True
shoulder_external_rotation_fp,Shoulder External Rotation At Fp (external rotation +),FP,max_torso_rotational_velo,Peak torso rotation velocity,FP-MER,411,100,-0.056626215147969255,0.2520377865015658,-0.05662621514796925,0.5797431993849572,0.34851986297225374,3.5064698922472227e-13,7.06669321960487e-06,0.0002064172365133966,0.8026169746897653,True
