source,source_label,source_stage,target,target_label,target_stage,n,sessions,raw_r,raw_p,cluster_beta,cluster_p,within_r,within_pearson_p,within_cluster_p,within_q,cluster_q,selected
cog_velo_pkh,COG velocity at PKH,Drive / stride,pelvis_anterior_tilt_fp,Pelvis anterior tilt (+),Foot plant,411,100,0.04540091087230372,0.35857226217664995,0.04540091087230372,0.6279969447948877,0.022858153208975877,0.6440415656011711,0.5867665615090512,0.8354604182668441,0.7783347688884727,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,pelvis_rotation_fp,Pelvis rotation,Foot plant,411,100,-0.02579839602100789,0.6020127500340635,-0.025798396021007898,0.814514507721593,-0.055244924197593255,0.263810398511407,0.3878519133140965,0.672915683089243,0.9193771539252711,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,torso_anterior_tilt_fp,Torso flexion (+) at FP,Foot plant,411,100,0.05215780734114021,0.29147107342467393,0.05215780734114021,0.6247830137353931,0.05138650065882155,0.29867482482067864,0.2713664953963426,0.5591390762059328,0.7783347688884727,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,torso_rotation_fp,Torso rotation,Foot plant,411,100,-0.019799254522758096,0.6890020715855869,-0.01979925452275809,0.8607910029834924,-0.04337195742716006,0.3804755981402597,0.4395485674735764,0.7173584845780878,0.93383337356536,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,rotation_hip_shoulder_separation_fp,Hip-shoulder separation,Foot plant,411,100,0.001371626758295596,0.9778834805260831,0.0013716267582955998,0.98703845959253,-0.006265826383426355,0.8992235102597308,0.8805569651522863,0.9607680717490681,0.9884867936141287,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,shoulder_horizontal_abduction_fp,Shoulder horizontal abduction (+),Foot plant,411,100,0.13852278751358782,0.0049033882224897175,0.1385227875135878,0.21845225160160087,0.039779862243245735,0.4212094531194592,0.3347880007420906,0.6126945450474183,0.44508793151901455,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,shoulder_external_rotation_fp,Shoulder external rotation,Foot plant,411,100,-0.20057409977776347,4.211215236574637e-05,-0.20057409977776353,0.009242217874283648,-0.05903584942440923,0.23238471517321282,0.3547383988096152,0.6338216888683647,0.05688027655580434,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,lead_knee_extension_angular_velo_fp,Lead-knee extension velocity,Foot plant,411,100,0.119685679474487,0.015192956259976558,0.11968567947448693,0.3050077412590837,-0.13853774618855735,0.004898711987697781,0.03735557687487,0.14669846335235406,0.5491259143513437,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,max_pelvis_rotational_velo,Peak pelvis rotation velocity,Rotation / MER,411,100,-0.024613667170263805,0.6187999657036625,-0.02461366717026377,0.8094285789080545,-0.08389115717050957,0.08940359087788205,0.09796010466666055,0.29544767567464825,0.9163801028478574,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,max_torso_rotational_velo,Peak torso rotation velocity,Rotation / MER,411,100,0.11109864174308841,0.0242947933156495,0.11109864174308841,0.2394079106071466,-0.02114135163320367,0.669128876204587,0.6251460133581836,0.8421505517816098,0.4704770716128162,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,timing_peak_torso_to_peak_pelvis_rot_velo,Pelvis-to-torso peak timing,Rotation / MER,411,100,-0.11406743944440036,0.020721773881915807,-0.11406743944440045,0.20285195250573917,0.0040244956718777465,0.9351707822122141,0.9140593548505046,0.9635923195744384,0.42723567650650096,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,max_rotation_hip_shoulder_separation,Peak hip-shoulder separation,Rotation / MER,411,100,-0.015031027552884095,0.7612687372874107,-0.015031027552884123,0.8745165744972752,-0.020043514277608313,0.6853687265468882,0.7034364596746201,0.870778600012085,0.937659761321098,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,max_shoulder_external_rotation,Maximum shoulder ER,Rotation / MER,411,100,-0.07926083634360134,0.10860458102510974,-0.07926083634360132,0.41644756201690747,0.024528661235774706,0.6200122689459997,0.6433418558471622,0.8480415372530774,0.6514553148563241,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,torso_anterior_tilt_mer,Torso flexion (+) at MER,Rotation / MER,411,100,-0.09551762822013486,0.05299394400225029,-0.09551762822013489,0.27982288271672684,0.09877059055413655,0.04537227982105254,0.184803235989627,0.44773897890970227,0.5214468550522252,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,torso_rotation_mer,Torso rotation at MER,Rotation / MER,411,100,-0.16565790918224105,0.0007476004201208497,-0.165657909182241,0.03982459140834816,0.0024014897306969163,0.9612878656385643,0.9592200320417126,0.9888344155794232,0.1649875929774424,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,lead_knee_extension_from_fp_to_br,Lead-knee extension FP-BR,Acceleration / release,411,100,-0.009271784504990348,0.8513472690153616,-0.009271784504990336,0.9303609659015233,-0.19965649228649612,4.572828835377612e-05,0.010027626108347345,0.05663741461340399,0.9568517581607446,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,max_shoulder_internal_rotational_velo,Shoulder IR velocity,Acceleration / release,411,100,0.1586610472521677,0.0012499681291121955,0.15866104725216756,0.0684216741125882,-0.0008923484973014673,0.9856104473218315,0.9791899453705522,0.9915367009717977,0.22210434365534001,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,max_elbow_extension_velo,Elbow extension velocity,Acceleration / release,411,100,0.16227836546480578,0.0009607245162286619,0.16227836546480578,0.05991244964380756,0.04277213275143691,0.3871045820948273,0.42805878643901896,0.7088872209352358,0.21109339734313506,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,torso_anterior_tilt_br,Torso flexion (+) at BR,Acceleration / release,411,100,-0.06420172600030064,0.1939622692880075,-0.06420172600030066,0.46897836749731203,0.08325092637077923,0.09188366083980412,0.2108017911696991,0.4808726932943669,0.6879565935660958,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,torso_rotation_br,Torso rotation at BR,Acceleration / release,411,100,-0.11248910090684137,0.022560009494335405,-0.11248910090684137,0.22359141705886743,-0.023877004979586308,0.6293398045170935,0.6249083023551842,0.8421505517816098,0.45076986219889315,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,arm_slot,Arm slot,Acceleration / release,411,100,-0.10955794641159611,0.026350423433743737,-0.10955794641159625,0.24452732552712164,-0.14259379011718043,0.003769474506788276,0.00424525681424825,0.029099305799483458,0.47518969960682916,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,pitch_speed_mph,Pitch velocity,Outcomes,411,100,0.15850739766306884,0.0012638678319831873,0.15850739766306876,0.10185778717731477,-0.04927284221487798,0.3190179400044568,0.3492982082966878,0.6270734501326252,0.2762617680996235,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,elbow_varus_moment,Elbow varus moment,Outcomes,411,100,0.07854454880589923,0.111845697972253,0.0785445488058992,0.40863297202520177,0.049140583199743626,0.32032023718843805,0.291614226339308,0.580025455285119,0.6472883632500045,False
cog_velo_pkh,COG velocity at PKH,Drive / stride,shoulder_internal_rotation_moment,Shoulder IR moment,Outcomes,411,100,0.07184795932003113,0.14593886295681052,0.07184795932003109,0.45494305044368744,0.02756106803477458,0.5774226534510344,0.5898117087474792,0.8354604182668441,0.6779190909773525,False
stride_length,Stride length,Drive / stride,pelvis_anterior_tilt_fp,Pelvis anterior tilt (+),Foot plant,411,100,0.29425216908351537,1.1838042829614446e-09,0.29425216908351526,0.00019672417058177178,0.20774596767453482,2.183605068970811e-05,0.0005958893064644945,0.005763486614302607,0.0033711369231512705,True
stride_length,Stride length,Drive / stride,pelvis_rotation_fp,Pelvis rotation,Foot plant,411,100,0.06897265725075777,0.16280609902362966,0.06897265725075774,0.48332824409503183,0.30676417763134534,2.0982890777820894e-10,6.712315142270465e-06,0.0001150246731198166,0.7032835881447538,True
stride_length,Stride length,Drive / stride,torso_anterior_tilt_fp,Torso flexion (+) at FP,Foot plant,411,100,-0.13567138725820005,0.005871802753397961,-0.1356713872582,0.2648037522261728,-0.3238878607531919,1.7148550346315865e-11,6.457079190081319e-06,0.0001150246731198166,0.504197043380137,True
stride_length,Stride length,Drive / stride,torso_rotation_fp,Torso rotation,Foot plant,411,100,-0.023399989193777636,0.6362052647829172,-0.02339998919377763,0.7561899320535874,0.3213384389998703,2.5152387671934838e-11,4.5570991242220155e-06,8.798903838184955e-05,0.8744895840006209,True
stride_length,Stride length,Drive / stride,rotation_hip_shoulder_separation_fp,Hip-shoulder separation,Foot plant,411,100,0.13226624639297577,0.007251003059528801,0.1322662463929757,0.19285140303209358,-0.16612800876108427,0.0007216933311199356,0.021947234284342945,0.0960245462083284,0.4178447065695361,False
stride_length,Stride length,Drive / stride,shoulder_horizontal_abduction_fp,Shoulder horizontal abduction (+),Foot plant,411,100,0.1401324090711263,0.004422661524774316,0.1401324090711263,0.1619078309117925,-0.0026540668811124903,0.9572200137499421,0.966170069717748,0.9897992290314973,0.3677063388779866,False
